,firm_id,nace,k,kin,kout,firm_id_consecutive,nace4,nace_consecutive
20755,20755,49,1,0,1,20755,4941,43
20756,20756,68,0,0,0,20756,6810,59
20757,20757,25,2,0,2,20757,2591,23
20758,20758,25,5,3,2,20758,2511,23
20759,20759,41,1,0,1,20759,4110,37
20760,20760,29,9,5,4,20760,2932,27
20761,20761,43,3,0,3,20761,4329,39
20762,20762,47,0,0,0,20762,4711,42
20763,20763,22,1,1,0,20763,2221,20
20764,20764,68,2,0,2,20764,6820,59
20765,20765,1,0,0,0,20765,111,0
20766,20766,1,1,0,1,20766,141,0
20767,20767,70,2,1,1,20767,7022,61
20768,20768,1,2,0,2,20768,147,0
20769,20769,43,3,1,2,20769,4399,39
20770,20770,68,0,0,0,20770,6810,59
20771,20771,26,1,1,0,20771,2651,24
20772,20772,46,2,1,1,20772,4639,41
20773,20773,22,1,1,0,20773,2221,20
20774,20774,52,2,2,0,20774,5229,46
20775,20775,99,0,0,0,20775,9999,84
20776,20776,43,0,0,0,20776,4321,39
20777,20777,47,3,3,0,20777,4771,42
20778,20778,43,0,0,0,20778,4329,39
20779,20779,99,0,0,0,20779,9999,84
20780,20780,28,23,21,2,20780,2849,26
20781,20781,42,1,1,0,20781,4222,38
20782,20782,93,1,1,0,20782,9329,80
20783,20783,53,0,0,0,20783,5320,47
20784,20784,25,1,1,0,20784,2540,23
20785,20785,46,0,0,0,20785,4647,41
20786,20786,10,4,1,3,20786,1082,8
20787,20787,47,1,1,0,20787,4719,42
20788,20788,47,1,0,1,20788,4741,42
20789,20789,1,2,2,0,20789,141,0
20790,20790,68,0,0,0,20790,6820,59
20791,20791,47,1,0,1,20791,4742,42
20792,20792,41,1,0,1,20792,4120,37
20793,20793,26,0,0,0,20793,2651,24
20794,20794,43,0,0,0,20794,4321,39
20795,20795,99,1,0,1,20795,9999,84
20796,20796,45,18,3,15,20796,4511,40
20797,20797,25,4,3,1,20797,2562,23
20798,20798,46,0,0,0,20798,4669,41
20799,20799,68,4,2,2,20799,6820,59
20800,20800,47,0,0,0,20800,4799,42
20801,20801,52,0,0,0,20801,5210,46
20802,20802,99,1,0,1,20802,9999,84
20803,20803,45,10,1,9,20803,4511,40
20804,20804,64,0,0,0,20804,6499,56
20805,20805,46,1,1,0,20805,4690,41
20806,20806,43,0,0,0,20806,4322,39
20807,20807,1,1,1,0,20807,111,0
20808,20808,18,1,0,1,20808,1813,16
20809,20809,45,0,0,0,20809,4511,40
20810,20810,46,2,2,0,20810,4673,41
20811,20811,45,0,0,0,20811,4532,40
20812,20812,28,0,0,0,20812,2825,26
20813,20813,33,0,0,0,20813,3312,31
20814,20814,55,0,0,0,20814,5520,48
20815,20815,46,1,0,1,20815,4672,41
20816,20816,62,0,0,0,20816,6202,54
20817,20817,62,0,0,0,20817,6202,54
20818,20818,42,1,1,0,20818,4213,38
20819,20819,27,0,0,0,20819,2711,25
20820,20820,47,1,0,1,20820,4778,42
20821,20821,55,0,0,0,20821,5510,48
20822,20822,11,3,2,1,20822,1102,9
20823,20823,49,5,3,2,20823,4941,43
20824,20824,46,3,2,1,20824,4643,41
20825,20825,45,0,0,0,20825,4511,40
20826,20826,38,7,4,3,20826,3822,35
20827,20827,46,4,2,2,20827,4646,41
20828,20828,45,1,1,0,20828,4520,40
20829,20829,28,0,0,0,20829,2893,26
20830,20830,46,0,0,0,20830,4690,41
20831,20831,46,3,2,1,20831,4642,41
20832,20832,38,4,1,3,20832,3821,35
20833,20833,16,3,3,0,20833,1624,14
20834,20834,26,10,9,1,20834,2611,24
20835,20835,43,0,0,0,20835,4329,39
20836,20836,96,1,0,1,20836,9609,83
20837,20837,27,2,1,1,20837,2712,25
20838,20838,68,0,0,0,20838,6820,59
20839,20839,63,0,0,0,20839,6399,55
20840,20840,62,2,1,1,20840,6201,54
20841,20841,70,1,1,0,20841,7022,61
20842,20842,58,1,0,1,20842,5829,50
20843,20843,41,0,0,0,20843,4110,37
20844,20844,43,0,0,0,20844,4332,39
20845,20845,46,14,3,11,20845,4674,41
20846,20846,78,1,0,1,20846,7810,68
20847,20847,49,4,2,2,20847,4941,43
20848,20848,41,3,3,0,20848,4120,37
20849,20849,41,4,4,0,20849,4120,37
20850,20850,25,1,1,0,20850,2562,23
20851,20851,25,3,1,2,20851,2562,23
20852,20852,46,1,0,1,20852,4652,41
20853,20853,46,5,2,3,20853,4621,41
20854,20854,46,1,0,1,20854,4675,41
20855,20855,56,0,0,0,20855,5610,49
20856,20856,46,1,0,1,20856,4669,41
20857,20857,52,2,0,2,20857,5229,46
20858,20858,82,1,0,1,20858,8299,72
20859,20859,49,1,0,1,20859,4941,43
20860,20860,90,1,0,1,20860,9002,77
20861,20861,49,1,0,1,20861,4941,43
20862,20862,47,2,1,1,20862,4725,42
20863,20863,81,0,0,0,20863,8121,71
20864,20864,47,2,2,0,20864,4776,42
20865,20865,47,0,0,0,20865,4799,42
20866,20866,1,0,0,0,20866,111,0
20867,20867,99,1,1,0,20867,9999,84
20868,20868,47,1,0,1,20868,4742,42
20869,20869,31,1,1,0,20869,3102,29
20870,20870,71,4,1,3,20870,7112,62
20871,20871,80,2,1,1,20871,8030,70
20872,20872,43,1,1,0,20872,4391,39
20873,20873,46,1,0,1,20873,4635,41
20874,20874,62,3,0,3,20874,6201,54
20875,20875,71,1,0,1,20875,7111,62
20876,20876,33,1,1,0,20876,3312,31
20877,20877,49,4,4,0,20877,4939,43
20878,20878,45,1,1,0,20878,4511,40
20879,20879,45,1,1,0,20879,4511,40
20880,20880,46,2,0,2,20880,4643,41
20881,20881,25,1,1,0,20881,2512,23
20882,20882,80,2,2,0,20882,8010,70
20883,20883,99,3,2,1,20883,9999,84
20884,20884,29,0,0,0,20884,2910,27
20885,20885,49,1,0,1,20885,4941,43
20886,20886,1,1,1,0,20886,141,0
20887,20887,82,3,1,2,20887,8299,72
20888,20888,33,1,0,1,20888,3314,31
20889,20889,46,0,0,0,20889,4646,41
20890,20890,46,4,4,0,20890,4674,41
20891,20891,25,0,0,0,20891,2562,23
20892,20892,45,2,1,1,20892,4520,40
20893,20893,41,0,0,0,20893,4120,37
20894,20894,25,1,0,1,20894,2573,23
20895,20895,43,3,2,1,20895,4322,39
20896,20896,41,0,0,0,20896,4120,37
20897,20897,99,3,2,1,20897,9999,84
20898,20898,71,0,0,0,20898,7112,62
20899,20899,82,1,0,1,20899,8292,72
20900,20900,49,1,1,0,20900,4941,43
20901,20901,99,0,0,0,20901,9999,84
20902,20902,11,0,0,0,20902,1107,9
20903,20903,10,42,29,13,20903,1051,8
20904,20904,43,0,0,0,20904,4321,39
20905,20905,62,0,0,0,20905,6201,54
20906,20906,72,1,0,1,20906,7211,63
20907,20907,47,0,0,0,20907,4753,42
20908,20908,70,5,0,5,20908,7022,61
20909,20909,68,1,0,1,20909,6810,59
20910,20910,1,1,0,1,20910,147,0
20911,20911,47,0,0,0,20911,4752,42
20912,20912,46,0,0,0,20912,4631,41
20913,20913,68,2,1,1,20913,6820,59
20914,20914,1,0,0,0,20914,111,0
20915,20915,88,0,0,0,20915,8899,76
20916,20916,96,0,0,0,20916,9604,83
20917,20917,99,0,0,0,20917,9999,84
20918,20918,99,0,0,0,20918,9999,84
20919,20919,46,1,1,0,20919,4643,41
20920,20920,99,0,0,0,20920,9999,84
20921,20921,43,0,0,0,20921,4322,39
20922,20922,71,0,0,0,20922,7120,62
20923,20923,46,1,0,1,20923,4675,41
20924,20924,46,1,1,0,20924,4631,41
20925,20925,62,0,0,0,20925,6209,54
20926,20926,43,2,2,0,20926,4399,39
20927,20927,52,1,0,1,20927,5210,46
20928,20928,99,0,0,0,20928,9999,84
20929,20929,47,0,0,0,20929,4752,42
20930,20930,46,4,3,1,20930,4632,41
20931,20931,45,1,1,0,20931,4511,40
20932,20932,47,2,2,0,20932,4711,42
20933,20933,46,1,0,1,20933,4676,41
20934,20934,99,2,1,1,20934,9999,84
20935,20935,22,3,2,1,20935,2211,20
20936,20936,10,1,0,1,20936,1039,8
20937,20937,47,3,2,1,20937,4778,42
20938,20938,56,1,0,1,20938,5630,49
20939,20939,28,0,0,0,20939,2814,26
20940,20940,71,0,0,0,20940,7112,62
20941,20941,42,2,1,1,20941,4222,38
20942,20942,99,0,0,0,20942,9999,84
20943,20943,1,0,0,0,20943,161,0
20944,20944,16,1,1,0,20944,1610,14
20945,20945,47,0,0,0,20945,4752,42
20946,20946,41,1,1,0,20946,4120,37
20947,20947,46,0,0,0,20947,4631,41
20948,20948,43,1,0,1,20948,4321,39
20949,20949,82,1,0,1,20949,8299,72
20950,20950,99,1,0,1,20950,9999,84
20951,20951,99,0,0,0,20951,9999,84
20952,20952,99,0,0,0,20952,9999,84
20953,20953,46,0,0,0,20953,4619,41
20954,20954,43,0,0,0,20954,4329,39
20955,20955,25,0,0,0,20955,2511,23
20956,20956,45,1,1,0,20956,4511,40
20957,20957,47,0,0,0,20957,4754,42
20958,20958,68,2,1,1,20958,6832,59
20959,20959,45,3,2,1,20959,4511,40
20960,20960,46,6,4,2,20960,4645,41
20961,20961,35,1,0,1,20961,3530,32
20962,20962,46,1,1,0,20962,4631,41
20963,20963,1,13,11,2,20963,147,0
20964,20964,46,2,0,2,20964,4631,41
20965,20965,46,0,0,0,20965,4674,41
20966,20966,10,1,0,1,20966,1061,8
20967,20967,47,6,0,6,20967,4730,42
20968,20968,41,0,0,0,20968,4110,37
20969,20969,47,1,0,1,20969,4754,42
20970,20970,23,0,0,0,20970,2362,21
20971,20971,99,1,0,1,20971,9999,84
20972,20972,80,3,2,1,20972,8010,70
20973,20973,52,5,2,3,20973,5224,46
20974,20974,46,0,0,0,20974,4617,41
20975,20975,27,0,0,0,20975,2712,25
20976,20976,27,1,1,0,20976,2790,25
20977,20977,46,0,0,0,20977,4642,41
20978,20978,68,1,0,1,20978,6810,59
20979,20979,45,1,0,1,20979,4511,40
20980,20980,68,2,0,2,20980,6810,59
20981,20981,42,0,0,0,20981,4221,38
20982,20982,46,1,0,1,20982,4618,41
20983,20983,25,0,0,0,20983,2511,23
20984,20984,70,1,0,1,20984,7022,61
20985,20985,43,0,0,0,20985,4322,39
20986,20986,64,1,0,1,20986,6419,56
20987,20987,41,0,0,0,20987,4120,37
20988,20988,46,1,1,0,20988,4651,41
20989,20989,43,0,0,0,20989,4321,39
20990,20990,52,0,0,0,20990,5210,46
20991,20991,16,3,2,1,20991,1610,14
20992,20992,46,0,0,0,20992,4669,41
20993,20993,68,1,0,1,20993,6820,59
20994,20994,28,0,0,0,20994,2849,26
20995,20995,52,3,1,2,20995,5210,46
20996,20996,23,0,0,0,20996,2369,21
20997,20997,32,0,0,0,20997,3240,30
20998,20998,49,3,2,1,20998,4941,43
20999,20999,49,2,0,2,20999,4920,43
21000,21000,46,0,0,0,21000,4674,41
21001,21001,49,1,0,1,21001,4941,43
21002,21002,46,1,0,1,21002,4690,41
21003,21003,47,0,0,0,21003,4778,42
21004,21004,16,0,0,0,21004,1623,14
21005,21005,93,0,0,0,21005,9329,80
21006,21006,46,1,1,0,21006,4675,41
21007,21007,68,1,0,1,21007,6810,59
21008,21008,47,0,0,0,21008,4741,42
21009,21009,62,1,0,1,21009,6201,54
21010,21010,52,1,0,1,21010,5210,46
21011,21011,29,1,0,1,21011,2932,27
21012,21012,35,3,2,1,21012,3511,32
21013,21013,46,18,10,8,21013,4652,41
21014,21014,1,1,0,1,21014,147,0
21015,21015,46,1,1,0,21015,4651,41
21016,21016,28,0,0,0,21016,2822,26
21017,21017,71,2,0,2,21017,7112,62
21018,21018,68,1,1,0,21018,6820,59
21019,21019,25,1,1,0,21019,2561,23
21020,21020,41,0,0,0,21020,4120,37
21021,21021,22,2,0,2,21021,2221,20
21022,21022,43,1,0,1,21022,4322,39
21023,21023,38,1,0,1,21023,3811,35
21024,21024,68,0,0,0,21024,6831,59
21025,21025,62,1,1,0,21025,6209,54
21026,21026,52,0,0,0,21026,5229,46
21027,21027,99,2,1,1,21027,9999,84
21028,21028,25,2,0,2,21028,2511,23
21029,21029,46,1,0,1,21029,4674,41
21030,21030,43,1,0,1,21030,4399,39
21031,21031,26,0,0,0,21031,2611,24
21032,21032,25,1,0,1,21032,2561,23
21033,21033,27,2,0,2,21033,2712,25
21034,21034,45,0,0,0,21034,4511,40
21035,21035,38,16,11,5,21035,3832,35
21036,21036,25,2,0,2,21036,2511,23
21037,21037,43,0,0,0,21037,4321,39
21038,21038,46,3,0,3,21038,4676,41
21039,21039,45,1,0,1,21039,4511,40
21040,21040,49,0,0,0,21040,4941,43
21041,21041,28,6,4,2,21041,2899,26
21042,21042,55,0,0,0,21042,5510,48
21043,21043,45,2,1,1,21043,4511,40
21044,21044,46,0,0,0,21044,4661,41
21045,21045,38,4,1,3,21045,3811,35
21046,21046,99,3,1,2,21046,9999,84
21047,21047,70,0,0,0,21047,7022,61
21048,21048,42,0,0,0,21048,4221,38
21049,21049,43,0,0,0,21049,4339,39
21050,21050,46,1,0,1,21050,4643,41
21051,21051,68,0,0,0,21051,6820,59
21052,21052,71,0,0,0,21052,7112,62
21053,21053,52,4,3,1,21053,5229,46
21054,21054,25,3,1,2,21054,2562,23
21055,21055,46,0,0,0,21055,4651,41
21056,21056,46,7,4,3,21056,4649,41
21057,21057,70,1,0,1,21057,7022,61
21058,21058,49,4,4,0,21058,4941,43
21059,21059,99,1,0,1,21059,9999,84
21060,21060,58,1,1,0,21060,5829,50
21061,21061,45,2,1,1,21061,4511,40
21062,21062,23,1,0,1,21062,2363,21
21063,21063,68,0,0,0,21063,6810,59
21064,21064,96,1,0,1,21064,9609,83
21065,21065,82,0,0,0,21065,8230,72
21066,21066,28,0,0,0,21066,2812,26
21067,21067,46,1,1,0,21067,4611,41
21068,21068,35,13,5,8,21068,3522,32
21069,21069,46,0,0,0,21069,4661,41
21070,21070,81,1,1,0,21070,8121,71
21071,21071,43,1,0,1,21071,4399,39
21072,21072,70,0,0,0,21072,7022,61
21073,21073,47,0,0,0,21073,4773,42
21074,21074,68,0,0,0,21074,6820,59
21075,21075,28,1,0,1,21075,2899,26
21076,21076,93,1,0,1,21076,9319,80
21077,21077,99,0,0,0,21077,9999,84
21078,21078,2,1,0,1,21078,240,1
21079,21079,22,0,0,0,21079,2221,20
21080,21080,22,10,1,9,21080,2221,20
21081,21081,68,4,2,2,21081,6810,59
21082,21082,46,1,0,1,21082,4619,41
21083,21083,10,8,6,2,21083,1012,8
21084,21084,38,0,0,0,21084,3832,35
21085,21085,80,1,0,1,21085,8010,70
21086,21086,68,2,1,1,21086,6820,59
21087,21087,47,0,0,0,21087,4754,42
21088,21088,72,0,0,0,21088,7219,63
21089,21089,42,0,0,0,21089,4299,38
21090,21090,68,0,0,0,21090,6832,59
21091,21091,1,1,1,0,21091,111,0
21092,21092,58,1,1,0,21092,5829,50
21093,21093,62,1,1,0,21093,6202,54
21094,21094,46,3,0,3,21094,4673,41
21095,21095,46,0,0,0,21095,4669,41
21096,21096,8,0,0,0,21096,812,6
21097,21097,62,4,1,3,21097,6201,54
21098,21098,68,0,0,0,21098,6832,59
21099,21099,46,1,1,0,21099,4669,41
21100,21100,99,0,0,0,21100,9999,84
21101,21101,63,0,0,0,21101,6312,55
21102,21102,49,2,1,1,21102,4941,43
21103,21103,99,0,0,0,21103,9999,84
21104,21104,49,3,2,1,21104,4941,43
21105,21105,70,1,1,0,21105,7022,61
21106,21106,46,1,0,1,21106,4675,41
21107,21107,63,1,0,1,21107,6312,55
21108,21108,81,2,0,2,21108,8110,71
21109,21109,41,0,0,0,21109,4110,37
21110,21110,72,0,0,0,21110,7219,63
21111,21111,46,0,0,0,21111,4637,41
21112,21112,99,1,0,1,21112,9999,84
21113,21113,43,3,2,1,21113,4334,39
21114,21114,71,0,0,0,21114,7112,62
21115,21115,45,0,0,0,21115,4511,40
21116,21116,68,1,0,1,21116,6810,59
21117,21117,77,4,3,1,21117,7711,67
21118,21118,68,2,1,1,21118,6820,59
21119,21119,17,0,0,0,21119,1721,15
21120,21120,99,0,0,0,21120,9999,84
21121,21121,28,6,6,0,21121,2892,26
21122,21122,41,0,0,0,21122,4120,37
21123,21123,41,0,0,0,21123,4120,37
21124,21124,11,0,0,0,21124,1103,9
21125,21125,24,4,4,0,21125,2453,22
21126,21126,25,0,0,0,21126,2530,23
21127,21127,47,0,0,0,21127,4778,42
21128,21128,68,0,0,0,21128,6810,59
21129,21129,47,0,0,0,21129,4773,42
21130,21130,62,1,0,1,21130,6202,54
21131,21131,1,1,0,1,21131,147,0
21132,21132,46,0,0,0,21132,4673,41
21133,21133,61,3,0,3,21133,6110,53
21134,21134,41,1,0,1,21134,4110,37
21135,21135,27,0,0,0,21135,2790,25
21136,21136,46,1,1,0,21136,4690,41
21137,21137,71,0,0,0,21137,7112,62
21138,21138,99,1,1,0,21138,9999,84
21139,21139,99,1,0,1,21139,9999,84
21140,21140,46,0,0,0,21140,4633,41
21141,21141,80,1,1,0,21141,8010,70
21142,21142,43,0,0,0,21142,4322,39
21143,21143,35,0,0,0,21143,3511,32
21144,21144,52,2,1,1,21144,5229,46
21145,21145,47,1,0,1,21145,4778,42
21146,21146,41,0,0,0,21146,4120,37
21147,21147,47,1,0,1,21147,4799,42
21148,21148,1,0,0,0,21148,111,0
21149,21149,25,0,0,0,21149,2529,23
21150,21150,61,5,3,2,21150,6110,53
21151,21151,56,1,1,0,21151,5610,49
21152,21152,23,0,0,0,21152,2399,21
21153,21153,70,0,0,0,21153,7022,61
21154,21154,52,2,0,2,21154,5210,46
21155,21155,31,0,0,0,21155,3109,29
21156,21156,62,2,1,1,21156,6201,54
21157,21157,1,0,0,0,21157,147,0
21158,21158,70,0,0,0,21158,7022,61
21159,21159,10,3,0,3,21159,1013,8
21160,21160,41,0,0,0,21160,4120,37
21161,21161,99,3,3,0,21161,9999,84
21162,21162,99,1,0,1,21162,9999,84
21163,21163,65,3,1,2,21163,6511,57
21164,21164,69,0,0,0,21164,6910,60
21165,21165,69,1,0,1,21165,6910,60
21166,21166,69,2,1,1,21166,6910,60
21167,21167,69,0,0,0,21167,6910,60
21168,21168,16,1,1,0,21168,1610,14
21169,21169,43,0,0,0,21169,4399,39
21170,21170,93,0,0,0,21170,9312,80
21171,21171,25,0,0,0,21171,2511,23
21172,21172,46,2,1,1,21172,4690,41
21173,21173,43,1,0,1,21173,4321,39
21174,21174,99,1,0,1,21174,9999,84
21175,21175,53,1,0,1,21175,5320,47
21176,21176,90,0,0,0,21176,9001,77
21177,21177,72,1,0,1,21177,7219,63
21178,21178,33,0,0,0,21178,3312,31
21179,21179,46,0,0,0,21179,4631,41
21180,21180,71,1,0,1,21180,7120,62
21181,21181,46,1,1,0,21181,4613,41
21182,21182,1,0,0,0,21182,111,0
21183,21183,43,0,0,0,21183,4312,39
21184,21184,68,1,0,1,21184,6810,59
21185,21185,99,0,0,0,21185,9999,84
21186,21186,74,0,0,0,21186,7490,65
21187,21187,69,1,0,1,21187,6920,60
21188,21188,71,3,2,1,21188,7112,62
21189,21189,52,0,0,0,21189,5229,46
21190,21190,71,0,0,0,21190,7112,62
21191,21191,1,0,0,0,21191,113,0
21192,21192,99,0,0,0,21192,9999,84
21193,21193,78,1,1,0,21193,7830,68
21194,21194,63,2,0,2,21194,6311,55
21195,21195,46,1,0,1,21195,4661,41
21196,21196,47,0,0,0,21196,4711,42
21197,21197,68,1,0,1,21197,6820,59
21198,21198,32,1,1,0,21198,3291,30
21199,21199,47,0,0,0,21199,4730,42
21200,21200,49,0,0,0,21200,4941,43
21201,21201,22,1,0,1,21201,2229,20
21202,21202,22,2,1,1,21202,2229,20
21203,21203,81,0,0,0,21203,8121,71
21204,21204,43,0,0,0,21204,4321,39
21205,21205,35,15,3,12,21205,3514,32
21206,21206,59,0,0,0,21206,5911,51
21207,21207,81,1,1,0,21207,8121,71
21208,21208,47,1,0,1,21208,4799,42
21209,21209,71,1,0,1,21209,7112,62
21210,21210,43,1,0,1,21210,4399,39
21211,21211,52,2,1,1,21211,5229,46
21212,21212,20,5,4,1,21212,2042,18
21213,21213,81,1,0,1,21213,8121,71
21214,21214,43,0,0,0,21214,4329,39
21215,21215,82,0,0,0,21215,8299,72
21216,21216,46,1,0,1,21216,4675,41
21217,21217,68,0,0,0,21217,6820,59
21218,21218,25,1,0,1,21218,2511,23
21219,21219,47,1,0,1,21219,4719,42
21220,21220,68,0,0,0,21220,6820,59
21221,21221,77,2,2,0,21221,7711,67
21222,21222,45,0,0,0,21222,4519,40
21223,21223,46,0,0,0,21223,4647,41
21224,21224,1,0,0,0,21224,163,0
21225,21225,81,0,0,0,21225,8129,71
21226,21226,47,1,1,0,21226,4771,42
21227,21227,70,0,0,0,21227,7022,61
21228,21228,46,0,0,0,21228,4669,41
21229,21229,82,0,0,0,21229,8211,72
21230,21230,70,2,0,2,21230,7022,61
21231,21231,41,2,1,1,21231,4110,37
21232,21232,25,0,0,0,21232,2511,23
21233,21233,16,1,1,0,21233,1610,14
21234,21234,68,3,1,2,21234,6820,59
21235,21235,42,0,0,0,21235,4221,38
21236,21236,25,0,0,0,21236,2511,23
21237,21237,29,6,6,0,21237,2932,27
21238,21238,99,1,0,1,21238,9999,84
21239,21239,68,1,0,1,21239,6820,59
21240,21240,41,0,0,0,21240,4120,37
21241,21241,63,3,0,3,21241,6311,55
21242,21242,41,0,0,0,21242,4120,37
21243,21243,43,0,0,0,21243,4322,39
21244,21244,70,1,1,0,21244,7022,61
21245,21245,43,4,1,3,21245,4322,39
21246,21246,46,5,3,2,21246,4639,41
21247,21247,77,1,0,1,21247,7711,67
21248,21248,46,1,0,1,21248,4690,41
21249,21249,82,1,0,1,21249,8230,72
21250,21250,45,1,0,1,21250,4511,40
21251,21251,68,1,0,1,21251,6820,59
21252,21252,41,1,0,1,21252,4110,37
21253,21253,66,0,0,0,21253,6619,58
21254,21254,64,0,0,0,21254,6420,56
21255,21255,43,0,0,0,21255,4334,39
21256,21256,99,0,0,0,21256,9999,84
21257,21257,47,1,0,1,21257,4742,42
21258,21258,47,0,0,0,21258,4759,42
21259,21259,77,1,0,1,21259,7739,67
21260,21260,70,2,1,1,21260,7022,61
21261,21261,46,0,0,0,21261,4617,41
21262,21262,99,0,0,0,21262,9999,84
21263,21263,52,1,1,0,21263,5210,46
21264,21264,77,1,0,1,21264,7739,67
21265,21265,46,1,0,1,21265,4690,41
21266,21266,46,1,0,1,21266,4619,41
21267,21267,99,0,0,0,21267,9999,84
21268,21268,71,0,0,0,21268,7112,62
21269,21269,47,1,0,1,21269,4730,42
21270,21270,47,0,0,0,21270,4742,42
21271,21271,18,6,2,4,21271,1812,16
21272,21272,68,0,0,0,21272,6820,59
21273,21273,46,1,0,1,21273,4669,41
21274,21274,46,1,1,0,21274,4612,41
21275,21275,68,1,0,1,21275,6820,59
21276,21276,90,0,0,0,21276,9002,77
21277,21277,47,0,0,0,21277,4778,42
21278,21278,63,6,2,4,21278,6311,55
21279,21279,38,2,1,1,21279,3811,35
21280,21280,49,1,0,1,21280,4941,43
21281,21281,28,1,0,1,21281,2899,26
21282,21282,35,0,0,0,21282,3523,32
21283,21283,71,3,1,2,21283,7112,62
21284,21284,70,1,0,1,21284,7022,61
21285,21285,46,2,0,2,21285,4611,41
21286,21286,81,1,0,1,21286,8121,71
21287,21287,41,1,0,1,21287,4110,37
21288,21288,47,0,0,0,21288,4771,42
21289,21289,43,0,0,0,21289,4339,39
21290,21290,68,1,1,0,21290,6820,59
21291,21291,46,11,6,5,21291,4690,41
21292,21292,63,2,0,2,21292,6312,55
21293,21293,63,0,0,0,21293,6312,55
21294,21294,46,0,0,0,21294,4690,41
21295,21295,41,0,0,0,21295,4120,37
21296,21296,46,3,2,1,21296,4621,41
21297,21297,46,3,3,0,21297,4634,41
21298,21298,56,1,0,1,21298,5610,49
21299,21299,1,0,0,0,21299,147,0
21300,21300,46,1,1,0,21300,4669,41
21301,21301,99,1,0,1,21301,9999,84
21302,21302,99,3,0,3,21302,9999,84
21303,21303,43,0,0,0,21303,4329,39
21304,21304,99,1,0,1,21304,9999,84
21305,21305,99,1,0,1,21305,9999,84
21306,21306,99,5,1,4,21306,9999,84
21307,21307,99,0,0,0,21307,9999,84
21308,21308,99,3,2,1,21308,9999,84
21309,21309,99,0,0,0,21309,9999,84
21310,21310,49,2,1,1,21310,4939,43
21311,21311,62,0,0,0,21311,6209,54
21312,21312,99,0,0,0,21312,9999,84
21313,21313,43,1,0,1,21313,4391,39
21314,21314,25,3,3,0,21314,2562,23
21315,21315,47,1,1,0,21315,4799,42
21316,21316,99,1,0,1,21316,9999,84
21317,21317,28,4,1,3,21317,2899,26
21318,21318,99,0,0,0,21318,9999,84
21319,21319,99,0,0,0,21319,9999,84
21320,21320,99,1,1,0,21320,9999,84
21321,21321,99,0,0,0,21321,9999,84
21322,21322,99,0,0,0,21322,9999,84
21323,21323,45,1,1,0,21323,4511,40
21324,21324,10,0,0,0,21324,1082,8
21325,21325,82,1,0,1,21325,8292,72
21326,21326,70,1,0,1,21326,7022,61
21327,21327,99,7,0,7,21327,9999,84
21328,21328,99,1,0,1,21328,9999,84
21329,21329,63,4,3,1,21329,6312,55
21330,21330,63,4,3,1,21330,6312,55
21331,21331,99,0,0,0,21331,9999,84
21332,21332,99,1,0,1,21332,9999,84
21333,21333,42,0,0,0,21333,4222,38
21334,21334,46,0,0,0,21334,4675,41
21335,21335,25,0,0,0,21335,2511,23
21336,21336,47,4,3,1,21336,4791,42
21337,21337,90,0,0,0,21337,9001,77
21338,21338,43,0,0,0,21338,4322,39
21339,21339,41,0,0,0,21339,4120,37
21340,21340,68,4,2,2,21340,6820,59
21341,21341,69,1,0,1,21341,6910,60
21342,21342,81,0,0,0,21342,8121,71
21343,21343,10,1,1,0,21343,1089,8
21344,21344,68,1,1,0,21344,6820,59
21345,21345,43,0,0,0,21345,4399,39
21346,21346,99,1,0,1,21346,9999,84
21347,21347,46,0,0,0,21347,4651,41
21348,21348,82,6,5,1,21348,8299,72
21349,21349,47,1,0,1,21349,4754,42
21350,21350,71,2,0,2,21350,7112,62
21351,21351,25,1,0,1,21351,2562,23
21352,21352,41,0,0,0,21352,4120,37
21353,21353,46,2,0,2,21353,4669,41
21354,21354,99,1,0,1,21354,9999,84
21355,21355,38,1,0,1,21355,3811,35
21356,21356,1,0,0,0,21356,111,0
21357,21357,99,0,0,0,21357,9999,84
21358,21358,74,0,0,0,21358,7490,65
21359,21359,46,1,1,0,21359,4631,41
21360,21360,1,0,0,0,21360,111,0
21361,21361,64,0,0,0,21361,6420,56
21362,21362,45,1,0,1,21362,4520,40
21363,21363,25,1,0,1,21363,2511,23
21364,21364,46,1,0,1,21364,4647,41
21365,21365,80,1,0,1,21365,8010,70
21366,21366,52,1,0,1,21366,5210,46
21367,21367,46,0,0,0,21367,4621,41
21368,21368,43,0,0,0,21368,4322,39
21369,21369,46,2,0,2,21369,4649,41
21370,21370,43,0,0,0,21370,4333,39
21371,21371,63,0,0,0,21371,6312,55
21372,21372,49,1,0,1,21372,4941,43
21373,21373,80,2,1,1,21373,8010,70
21374,21374,63,0,0,0,21374,6312,55
21375,21375,45,0,0,0,21375,4511,40
21376,21376,41,0,0,0,21376,4120,37
21377,21377,49,1,0,1,21377,4941,43
21378,21378,41,0,0,0,21378,4120,37
21379,21379,25,0,0,0,21379,2511,23
21380,21380,68,1,0,1,21380,6820,59
21381,21381,99,0,0,0,21381,9999,84
21382,21382,45,2,2,0,21382,4511,40
21383,21383,73,0,0,0,21383,7312,64
21384,21384,62,1,0,1,21384,6209,54
21385,21385,52,1,0,1,21385,5224,46
21386,21386,45,1,0,1,21386,4519,40
21387,21387,46,1,1,0,21387,4617,41
21388,21388,1,1,1,0,21388,150,0
21389,21389,1,0,0,0,21389,147,0
